participant,y_true,y_pred
1,14.154216,13.519291
1,14.171019999999999,13.471232
1,14.349811999999998,13.485622
1,14.528605333333335,13.570578
1,14.707398666666668,13.703593
1,14.756762666666667,13.8207
1,14.806126666666666,13.914284
1,14.855490666666668,13.986892
1,14.462578666666667,14.018876
1,14.069666666666665,13.9777975
1,13.862253333333335,13.9009905
1,13.654841333333334,13.816087
1,13.447428,13.718536
1,12.826262666666667,13.627439
1,12.205096,13.564225
1,12.043296,13.530141
1,11.881496,13.530796
1,11.719696,13.551978
1,11.557896000000001,13.565425
1,11.396096,13.56095
1,11.769994666666667,13.541998
1,12.143892000000001,13.5140705
1,12.387894666666666,13.489251
1,12.631898666666666,13.481472
1,12.875902666666667,13.478769
1,13.119906666666667,13.460677
1,13.425609333333334,13.408089
1,13.731313333333334,13.323893
1,14.037017333333333,13.227111
1,14.306625333333335,13.136372
1,14.576232,13.095452
1,14.84584,13.09266
1,14.890506666666667,13.147425
1,14.935173333333331,13.2402525
1,14.979841333333333,13.359144
1,14.473633333333334,13.470474
1,13.967425333333335,13.5682
1,13.853558666666668,13.642714
1,13.739691999999998,13.69937
1,13.625825333333333,13.743338
1,13.599433333333334,13.787357
1,13.573039999999999,13.799707
1,13.546648,13.793899
1,13.794497333333332,13.791861
1,14.042347999999999,13.791047
1,14.036512,13.802927
1,14.030676,13.833132
1,14.258590666666665,13.886679
1,14.486506666666667,13.959061
1,14.714421333333332,14.031977
1,14.778854666666666,14.087167
1,14.843286666666666,14.114538
1,14.90772,14.118063
1,14.988522666666668,14.113257
1,15.069325333333333,14.120216
1,14.793016000000001,14.155649
1,14.516706666666666,14.231374
1,14.982548,14.341846
1,15.448389333333335,14.453894
1,15.325558666666666,14.5293665
1,15.202729333333334,14.5503645
1,15.201982666666666,14.526042
1,15.201236,14.463019
1,15.200489333333335,14.404311
1,15.163694666666666,14.395044
1,15.1269,14.4486065
1,15.169597333333334,14.573382
1,15.212294666666667,14.727492
1,15.254993333333331,14.863352
1,14.900306666666665,14.955374
1,14.54562,15.007008
1,14.688498666666668,15.036281
1,14.831376,15.065678
1,15.115152000000002,15.113065
1,15.398926666666666,15.188227
1,15.682701333333334,15.292721
1,15.740961333333335,15.429496
1,15.799221333333335,15.586849
1,15.857481333333332,15.709545
1,15.915741333333331,15.793809
1,15.974001333333332,15.876757
1,16.032261333333334,15.976732
1,16.09052133333333,16.077343
1,16.148781333333332,16.1476
1,16.207041333333333,16.179844
1,16.265301333333333,16.185469
1,16.323561333333334,16.201231
1,16.381821333333335,16.265236
1,16.440081333333335,16.38371
1,16.498341333333336,16.52678
1,16.674062666666664,16.642616
1,16.849782666666666,16.691042
1,17.025504,16.671473
1,17.257022666666664,16.630556
1,17.488542666666664,16.64069
1,17.720061333333334,16.742987
1,17.846150666666666,16.90662
1,17.972238666666666,17.062372
1,17.632898666666666,17.17608
1,17.29356,17.260468
1,17.318537333333335,17.342812
1,17.343516,17.436115
1,17.368494666666667,17.534786
1,17.426218666666667,17.61341
1,17.483944,17.650488
1,17.54166933333333,17.648949
1,17.665402666666665,17.627272
1,17.789136,17.603773
1,17.912869333333333,17.58982
1,17.995236000000002,17.593807
1,18.077602666666667,17.621138
1,18.134524000000003,17.672356
